PC,Region,Corr_Visual,Pval_Visual,Corr_Auditory,Pval_Auditory,Corr_Interaction,Pval_Interaction,region_vis_prob,region_vis_prob_va
PC_1,7Networks_RH_Vis_1,-0.14796645329419902,0.03559451016488809,-0.14065832652934968,0.07698698274976387,0.01999225916709043,0.794624547980943,0.95,0.625
PC_1,7Networks_RH_Vis_2,-0.14796645329419897,0.03559451016488841,-0.14065832652934968,0.07698698274976387,0.019992259167090437,0.794624547980943,0.95,0.625
PC_1,7Networks_RH_Vis_3,-0.14796645329419897,0.03559451016488841,-0.14065832652934968,0.07698698274976387,0.019992259167090444,0.794624547980943,0.95,0.625
PC_1,7Networks_RH_Vis_4,0.147966453294199,0.03559451016488841,0.14065832652934968,0.07698698274976387,-0.019992259167090437,0.794624547980943,0.95,0.625
PC_1,7Networks_RH_Vis_5,-0.14796645329419902,0.03559451016488809,-0.14065832652934973,0.07698698274976387,0.019992259167090444,0.794624547980943,0.95,0.625
PC_1,7Networks_RH_Vis_6,-0.14796645329419902,0.03559451016488809,-0.1406583265293497,0.07698698274976387,0.01999225916709045,0.794624547980943,0.95,0.625
PC_1,7Networks_RH_Vis_7,-0.14796645329419902,0.03559451016488809,-0.14065832652934973,0.07698698274976387,0.01999225916709045,0.794624547980943,0.95,0.625
PC_1,7Networks_RH_Vis_8,0.14796645329419902,0.03559451016488809,0.14065832652934968,0.07698698274976387,-0.01999225916709045,0.794624547980943,0.95,0.625
PC_1,7Networks_RH_SomMot_1,-0.14796645329419902,0.03559451016488809,-0.14065832652934968,0.07698698274976387,0.01999225916709043,0.794624547980943,0.38888888888888884,0.9333333333333332
PC_1,7Networks_RH_SomMot_2,-0.14796645329419902,0.03559451016488809,-0.14065832652934968,0.07698698274976387,0.01999225916709043,0.794624547980943,0.38888888888888884,0.9333333333333332
PC_1,7Networks_RH_SomMot_3,0.14796645329419902,0.03559451016488809,0.1406583265293497,0.07698698274976387,-0.01999225916709043,0.794624547980943,0.38888888888888884,0.9333333333333332
PC_1,7Networks_RH_SomMot_4,0.14796645329419902,0.03559451016488809,0.14065832652934968,0.07698698274976387,-0.019992259167090437,0.794624547980943,0.38888888888888884,0.9333333333333332
PC_1,7Networks_RH_SomMot_5,0.147966453294199,0.03559451016488841,0.14065832652934973,0.07698698274976387,-0.019992259167090437,0.794624547980943,0.38888888888888884,0.9333333333333332
PC_1,7Networks_RH_SomMot_6,0.14796645329419902,0.03559451016488809,0.14065832652934968,0.07698698274976387,-0.01999225916709045,0.794624547980943,0.38888888888888884,0.9333333333333332
PC_1,7Networks_RH_SomMot_7,0.14796645329419902,0.03559451016488809,0.14065832652934973,0.07698698274976387,-0.019992259167090444,0.794624547980943,0.38888888888888884,0.9333333333333332
PC_1,7Networks_RH_SomMot_8,0.14796645329419902,0.03559451016488809,0.14065832652934968,0.07698698274976387,-0.01999225916709045,0.794624547980943,0.38888888888888884,0.9333333333333332
PC_1,7Networks_RH_DorsAttn_Post_1,0.14796645329419902,0.03559451016488809,0.14065832652934968,0.07698698274976387,-0.019992259167090444,0.794624547980943,0.75,0.5
PC_1,7Networks_RH_DorsAttn_Post_2,0.14796645329419902,0.03559451016488809,0.1406583265293497,0.07698698274976387,-0.01999225916709045,0.794624547980943,0.75,0.5
PC_1,7Networks_RH_DorsAttn_Post_3,0.14796645329419902,0.03559451016488809,0.14065832652934973,0.07698698274976387,-0.019992259167090437,0.794624547980943,0.75,0.5
PC_1,7Networks_RH_DorsAttn_Post_4,0.14796645329419902,0.03559451016488809,0.14065832652934973,0.07698698274976387,-0.019992259167090437,0.794624547980943,0.75,0.5
PC_1,7Networks_RH_DorsAttn_Post_5,0.14796645329419902,0.03559451016488809,0.1406583265293497,0.07698698274976387,-0.019992259167090444,0.794624547980943,0.75,0.5
PC_1,7Networks_RH_DorsAttn_PrCv_1,0.14796645329419902,0.03559451016488809,0.14065832652934968,0.07698698274976387,-0.019992259167090437,0.794624547980943,0.75,0.5333333333333333
PC_1,7Networks_RH_DorsAttn_FEF_1,0.147966453294199,0.03559451016488841,0.14065832652934968,0.07698698274976387,-0.01999225916709043,0.794624547980943,0.75,0.35714285714285715
PC_1,7Networks_RH_SalVentAttn_TempOccPar_1,0.147966453294199,0.03559451016488841,0.1406583265293497,0.07698698274976387,-0.019992259167090437,0.794624547980943,0.4,0.9473684210526315
PC_1,7Networks_RH_SalVentAttn_TempOccPar_2,0.147966453294199,0.03559451016488841,0.1406583265293497,0.07698698274976387,-0.019992259167090458,0.794624547980943,0.4,0.9473684210526315
PC_1,7Networks_RH_SalVentAttn_FrOperIns_1,-0.14796645329419902,0.03559451016488809,-0.14065832652934968,0.07698698274976387,0.019992259167090437,0.794624547980943,0.4,0.0
PC_1,7Networks_RH_SalVentAttn_Med_1,-0.14796645329419902,0.03559451016488809,-0.14065832652934968,0.07698698274976387,0.019992259167090444,0.794624547980943,0.4,0.8125
PC_1,7Networks_RH_SalVentAttn_Med_2,0.14796645329419902,0.03559451016488809,0.14065832652934968,0.07698698274976387,-0.019992259167090458,0.794624547980943,0.4,0.8125
PC_1,7Networks_RH_Limbic_OFC_1,-0.14796645329419902,0.03559451016488809,-0.14065832652934968,0.07698698274976387,0.019992259167090437,0.794624547980943,0.35,0.875
PC_1,7Networks_RH_Limbic_TempPole_1,-0.147966453294199,0.03559451016488841,-0.1406583265293497,0.07698698274976387,0.01999225916709045,0.794624547980943,0.35,0.8823529411764706
PC_1,7Networks_RH_Cont_Par_1,0.14796645329419902,0.03559451016488809,0.14065832652934968,0.07698698274976387,-0.01999225916709045,0.794624547980943,0.5,0.43749999999999994
PC_1,7Networks_RH_Cont_Par_2,0.14796645329419902,0.03559451016488809,0.14065832652934968,0.07698698274976387,-0.019992259167090437,0.794624547980943,0.5,0.43749999999999994
PC_1,7Networks_RH_Cont_PFCl_1,-0.14796645329419902,0.03559451016488809,-0.14065832652934973,0.07698698274976387,0.019992259167090437,0.794624547980943,0.5,0.3125
PC_1,7Networks_RH_Cont_PFCl_2,0.14796645329419902,0.03559451016488809,0.14065832652934968,0.07698698274976387,-0.019992259167090465,0.794624547980943,0.5,0.3125
PC_1,7Networks_RH_Cont_PFCl_3,-0.14796645329419902,0.03559451016488809,-0.14065832652934968,0.07698698274976387,0.01999225916709043,0.794624547980943,0.5,0.3125
PC_1,7Networks_RH_Cont_PFCl_4,0.14796645329419902,0.03559451016488809,0.14065832652934968,0.07698698274976387,-0.019992259167090423,0.794624547980943,0.5,0.3125
PC_1,7Networks_RH_Cont_Cing_1,-0.147966453294199,0.03559451016488841,-0.14065832652934965,0.07698698274976387,0.01999225916709045,0.794624547980943,0.5,0.39999999999999997
PC_1,7Networks_RH_Cont_PFCmp_1,-0.147966453294199,0.03559451016488841,-0.14065832652934968,0.07698698274976387,0.019992259167090437,0.794624547980943,0.5,0.4666666666666666
PC_1,7Networks_RH_Cont_pCun_1,0.14796645329419902,0.03559451016488809,0.14065832652934968,0.07698698274976387,-0.019992259167090423,0.794624547980943,0.5,0.4285714285714286
PC_1,7Networks_RH_Default_Par_1,0.147966453294199,0.03559451016488841,0.1406583265293497,0.07698698274976387,-0.019992259167090437,0.794624547980943,0.45,0.8125
PC_1,7Networks_RH_Default_Temp_1,-0.14796645329419902,0.03559451016488809,-0.14065832652934973,0.07698698274976387,0.01999225916709045,0.794624547980943,0.4,0.7499999999999999
PC_1,7Networks_RH_Default_Temp_2,-0.14796645329419902,0.03559451016488809,-0.14065832652934968,0.07698698274976387,0.019992259167090444,0.794624547980943,0.4,0.7499999999999999
PC_1,7Networks_RH_Default_Temp_3,-0.14796645329419905,0.03559451016488809,-0.1406583265293497,0.07698698274976387,0.019992259167090423,0.794624547980943,0.4,0.7499999999999999
PC_1,7Networks_RH_Default_PFCv_1,-0.14796645329419902,0.03559451016488809,-0.1406583265293497,0.07698698274976387,0.019992259167090458,0.794624547980943,0.0,0.0
PC_1,7Networks_RH_Default_PFCv_2,0.14796645329419902,0.03559451016488809,0.14065832652934973,0.07698698274976387,-0.019992259167090437,0.794624547980943,0.0,0.0
PC_1,7Networks_RH_Default_PFCdPFCm_1,-0.14796645329419902,0.03559451016488809,-0.14065832652934968,0.07698698274976387,0.019992259167090444,0.794624547980943,0.0,0.0
PC_1,7Networks_RH_Default_PFCdPFCm_2,0.14796645329419902,0.03559451016488809,0.1406583265293497,0.07698698274976387,-0.019992259167090465,0.794624547980943,0.0,0.0
PC_1,7Networks_RH_Default_PFCdPFCm_3,0.14796645329419902,0.03559451016488809,0.14065832652934968,0.07698698274976387,-0.019992259167090437,0.794624547980943,0.0,0.0
PC_1,7Networks_RH_Default_pCunPCC_1,-0.147966453294199,0.03559451016488841,-0.14065832652934973,0.07698698274976387,0.019992259167090458,0.794624547980943,0.38888888888888884,0.5333333333333333
PC_1,7Networks_RH_Default_pCunPCC_2,-0.147966453294199,0.03559451016488841,-0.1406583265293497,0.07698698274976387,0.019992259167090444,0.794624547980943,0.38888888888888884,0.5333333333333333
PC_2,7Networks_LH_Vis_1,0.04616388016619791,0.514150751435065,-0.6247392634255305,1.364899617154602e-18,-0.1475227933323499,0.05345643289550986,0.95,0.625
PC_2,7Networks_LH_Vis_2,0.04616388016619788,0.514150751435065,-0.6247392634255307,1.364899617154602e-18,-0.1475227933323499,0.05345643289550986,0.95,0.625
PC_2,7Networks_LH_Vis_3,-0.04616388016619788,0.514150751435065,0.6247392634255305,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.95,0.625
PC_2,7Networks_LH_Vis_4,-0.04616388016619788,0.514150751435065,0.6247392634255305,1.364899617154602e-18,0.14752279333234988,0.05345643289550986,0.95,0.625
PC_2,7Networks_LH_Vis_5,0.04616388016619788,0.514150751435065,-0.6247392634255307,1.364899617154602e-18,-0.1475227933323499,0.05345643289550986,0.95,0.625
PC_2,7Networks_LH_Vis_6,-0.046163880166197824,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.95,0.625
PC_2,7Networks_LH_Vis_7,0.04616388016619785,0.514150751435065,-0.6247392634255307,1.364899617154602e-18,-0.14752279333234986,0.05345643289550986,0.95,0.625
PC_2,7Networks_LH_Vis_8,0.04616388016619788,0.514150751435065,-0.6247392634255305,1.364899617154602e-18,-0.14752279333234988,0.05345643289550986,0.95,0.625
PC_2,7Networks_LH_Vis_9,-0.04616388016619788,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.14752279333234986,0.05345643289550986,0.95,0.625
PC_2,7Networks_LH_SomMot_1,-0.04616388016619788,0.514150751435065,0.6247392634255305,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.38888888888888884,0.9333333333333332
PC_2,7Networks_LH_SomMot_2,-0.046163880166197824,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.14752279333234986,0.05345643289550986,0.38888888888888884,0.9333333333333332
PC_2,7Networks_LH_SomMot_3,-0.04616388016619791,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.38888888888888884,0.9333333333333332
PC_2,7Networks_LH_SomMot_4,0.04616388016619785,0.514150751435065,-0.6247392634255307,1.364899617154602e-18,-0.1475227933323499,0.05345643289550986,0.38888888888888884,0.9333333333333332
PC_2,7Networks_LH_SomMot_5,-0.04616388016619788,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.14752279333234988,0.05345643289550986,0.38888888888888884,0.9333333333333332
PC_2,7Networks_LH_SomMot_6,0.04616388016619788,0.514150751435065,-0.6247392634255305,1.364899617154602e-18,-0.14752279333234986,0.05345643289550986,0.38888888888888884,0.9333333333333332
PC_2,7Networks_LH_DorsAttn_Post_1,-0.04616388016619785,0.514150751435065,0.6247392634255305,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.75,0.5
PC_2,7Networks_LH_DorsAttn_Post_2,-0.04616388016619788,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.14752279333234986,0.05345643289550986,0.75,0.5
PC_2,7Networks_LH_DorsAttn_Post_3,-0.04616388016619788,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.75,0.5
PC_2,7Networks_LH_DorsAttn_Post_4,-0.04616388016619788,0.514150751435065,0.6247392634255305,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.75,0.5
PC_2,7Networks_LH_DorsAttn_Post_5,-0.04616388016619785,0.514150751435065,0.6247392634255305,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.75,0.5
PC_2,7Networks_LH_DorsAttn_Post_6,0.04616388016619791,0.514150751435065,-0.6247392634255307,1.364899617154602e-18,-0.1475227933323499,0.05345643289550986,0.75,0.5
PC_2,7Networks_LH_DorsAttn_PrCv_1,-0.04616388016619788,0.514150751435065,0.6247392634255305,1.364899617154602e-18,0.14752279333234986,0.05345643289550986,0.75,0.5333333333333333
PC_2,7Networks_LH_DorsAttn_FEF_1,-0.04616388016619788,0.514150751435065,0.6247392634255305,1.364899617154602e-18,0.14752279333234986,0.05345643289550986,0.75,0.35714285714285715
PC_2,7Networks_LH_SalVentAttn_ParOper_1,-0.04616388016619788,0.514150751435065,0.6247392634255304,1.364899617154638e-18,0.1475227933323499,0.05345643289550986,0.4,0.875
PC_2,7Networks_LH_SalVentAttn_FrOperIns_1,0.04616388016619788,0.514150751435065,-0.6247392634255307,1.364899617154602e-18,-0.14752279333234986,0.05345643289550986,0.4,0.0
PC_2,7Networks_LH_SalVentAttn_FrOperIns_2,-0.04616388016619788,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.4,0.0
PC_2,7Networks_LH_SalVentAttn_PFCl_1,0.04616388016619788,0.514150751435065,-0.6247392634255305,1.364899617154602e-18,-0.14752279333234986,0.05345643289550986,0.4,0.0
PC_2,7Networks_LH_SalVentAttn_Med_1,0.04616388016619785,0.514150751435065,-0.6247392634255307,1.364899617154602e-18,-0.14752279333234988,0.05345643289550986,0.4,0.8125
PC_2,7Networks_LH_SalVentAttn_Med_2,-0.04616388016619788,0.514150751435065,0.6247392634255305,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.4,0.8125
PC_2,7Networks_LH_SalVentAttn_Med_3,0.04616388016619791,0.514150751435065,-0.6247392634255305,1.364899617154602e-18,-0.1475227933323499,0.05345643289550986,0.4,0.8125
PC_2,7Networks_LH_Limbic_OFC_1,0.04616388016619785,0.514150751435065,-0.6247392634255305,1.364899617154602e-18,-0.14752279333234986,0.05345643289550986,0.35,0.875
PC_2,7Networks_LH_Limbic_TempPole_1,0.04616388016619788,0.514150751435065,-0.6247392634255307,1.364899617154602e-18,-0.14752279333234988,0.05345643289550986,0.35,0.8823529411764706
PC_2,7Networks_LH_Limbic_TempPole_2,-0.04616388016619788,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.14752279333234986,0.05345643289550986,0.35,0.8823529411764706
PC_2,7Networks_LH_Cont_Par_1,-0.04616388016619785,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.14752279333234988,0.05345643289550986,0.5,0.43749999999999994
PC_2,7Networks_LH_Cont_PFCl_1,-0.04616388016619785,0.514150751435065,0.6247392634255305,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.5,0.3125
PC_2,7Networks_LH_Cont_pCun_1,0.04616388016619785,0.514150751435065,-0.6247392634255307,1.364899617154602e-18,-0.1475227933323499,0.05345643289550986,0.5,0.4285714285714286
PC_2,7Networks_LH_Cont_Cing_1,-0.04616388016619788,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.14752279333234988,0.05345643289550986,0.5,0.39999999999999997
PC_2,7Networks_LH_Default_Temp_1,0.04616388016619788,0.514150751435065,-0.6247392634255307,1.364899617154602e-18,-0.1475227933323499,0.05345643289550986,0.4,0.7499999999999999
PC_2,7Networks_LH_Default_Temp_2,-0.04616388016619785,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.4,0.7499999999999999
PC_2,7Networks_LH_Default_Par_1,-0.04616388016619788,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.45,0.8125
PC_2,7Networks_LH_Default_Par_2,-0.04616388016619785,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.45,0.8125
PC_2,7Networks_LH_Default_PFC_1,0.04616388016619788,0.514150751435065,-0.6247392634255305,1.364899617154602e-18,-0.14752279333234986,0.05345643289550986,0.35,0.5625
PC_2,7Networks_LH_Default_PFC_2,0.04616388016619788,0.514150751435065,-0.6247392634255307,1.364899617154602e-18,-0.1475227933323499,0.05345643289550986,0.35,0.5625
PC_2,7Networks_LH_Default_PFC_3,0.04616388016619788,0.514150751435065,-0.6247392634255305,1.364899617154602e-18,-0.1475227933323499,0.05345643289550986,0.35,0.5625
PC_2,7Networks_LH_Default_PFC_4,0.04616388016619785,0.514150751435065,-0.6247392634255307,1.364899617154602e-18,-0.1475227933323499,0.05345643289550986,0.35,0.5625
PC_2,7Networks_LH_Default_PFC_5,0.04616388016619785,0.514150751435065,-0.6247392634255304,1.364899617154638e-18,-0.14752279333234986,0.05345643289550986,0.35,0.5625
PC_2,7Networks_LH_Default_PFC_6,0.04616388016619788,0.514150751435065,-0.6247392634255305,1.364899617154602e-18,-0.1475227933323499,0.05345643289550986,0.35,0.5625
PC_2,7Networks_LH_Default_PFC_7,0.04616388016619788,0.514150751435065,-0.6247392634255307,1.364899617154602e-18,-0.1475227933323499,0.05345643289550986,0.35,0.5625
PC_2,7Networks_LH_Default_pCunPCC_1,0.04616388016619788,0.514150751435065,-0.6247392634255305,1.364899617154602e-18,-0.1475227933323499,0.05345643289550986,0.38888888888888884,0.5333333333333333
PC_2,7Networks_LH_Default_pCunPCC_2,0.04616388016619785,0.514150751435065,-0.6247392634255307,1.364899617154602e-18,-0.14752279333234986,0.05345643289550986,0.38888888888888884,0.5333333333333333
PC_2,7Networks_RH_Vis_1,0.04616388016619788,0.514150751435065,-0.6247392634255307,1.364899617154602e-18,-0.14752279333234983,0.053456432895510275,0.95,0.625
PC_2,7Networks_RH_Vis_2,-0.04616388016619788,0.514150751435065,0.6247392634255305,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.95,0.625
PC_2,7Networks_RH_Vis_3,-0.04616388016619785,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.14752279333234988,0.05345643289550986,0.95,0.625
PC_2,7Networks_RH_Vis_4,0.04616388016619785,0.514150751435065,-0.6247392634255305,1.364899617154602e-18,-0.14752279333234988,0.05345643289550986,0.95,0.625
PC_2,7Networks_RH_Vis_5,-0.04616388016619788,0.514150751435065,0.6247392634255305,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.95,0.625
PC_2,7Networks_RH_Vis_6,-0.04616388016619785,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.95,0.625
PC_2,7Networks_RH_Vis_7,-0.04616388016619785,0.514150751435065,0.6247392634255305,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.95,0.625
PC_2,7Networks_RH_Vis_8,-0.04616388016619785,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.95,0.625
PC_2,7Networks_RH_SomMot_1,-0.04616388016619788,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.38888888888888884,0.9333333333333332
PC_2,7Networks_RH_SomMot_2,0.04616388016619785,0.514150751435065,-0.6247392634255305,1.364899617154602e-18,-0.14752279333234986,0.05345643289550986,0.38888888888888884,0.9333333333333332
PC_2,7Networks_RH_SomMot_3,-0.04616388016619788,0.514150751435065,0.6247392634255305,1.364899617154602e-18,0.14752279333234986,0.05345643289550986,0.38888888888888884,0.9333333333333332
PC_2,7Networks_RH_SomMot_4,0.04616388016619791,0.514150751435065,-0.6247392634255307,1.364899617154602e-18,-0.1475227933323499,0.05345643289550986,0.38888888888888884,0.9333333333333332
PC_2,7Networks_RH_SomMot_5,-0.04616388016619785,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.38888888888888884,0.9333333333333332
PC_2,7Networks_RH_SomMot_6,0.04616388016619788,0.514150751435065,-0.6247392634255307,1.364899617154602e-18,-0.1475227933323499,0.05345643289550986,0.38888888888888884,0.9333333333333332
PC_2,7Networks_RH_SomMot_7,0.04616388016619791,0.514150751435065,-0.6247392634255307,1.364899617154602e-18,-0.14752279333234988,0.05345643289550986,0.38888888888888884,0.9333333333333332
PC_2,7Networks_RH_SomMot_8,0.04616388016619791,0.514150751435065,-0.6247392634255307,1.364899617154602e-18,-0.1475227933323499,0.05345643289550986,0.38888888888888884,0.9333333333333332
PC_2,7Networks_RH_DorsAttn_Post_1,-0.04616388016619785,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.75,0.5
PC_2,7Networks_RH_DorsAttn_Post_2,-0.04616388016619788,0.514150751435065,0.6247392634255305,1.364899617154602e-18,0.14752279333234986,0.05345643289550986,0.75,0.5
PC_2,7Networks_RH_DorsAttn_Post_3,-0.04616388016619788,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.14752279333234988,0.05345643289550986,0.75,0.5
PC_2,7Networks_RH_DorsAttn_Post_4,-0.04616388016619785,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.75,0.5
PC_2,7Networks_RH_DorsAttn_Post_5,0.04616388016619788,0.514150751435065,-0.6247392634255305,1.364899617154602e-18,-0.1475227933323499,0.05345643289550986,0.75,0.5
PC_2,7Networks_RH_DorsAttn_PrCv_1,-0.04616388016619788,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.75,0.5333333333333333
PC_2,7Networks_RH_DorsAttn_FEF_1,-0.04616388016619788,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.14752279333234983,0.053456432895510275,0.75,0.35714285714285715
PC_2,7Networks_RH_SalVentAttn_TempOccPar_1,-0.04616388016619788,0.514150751435065,0.6247392634255305,1.364899617154602e-18,0.14752279333234988,0.05345643289550986,0.4,0.9473684210526315
PC_2,7Networks_RH_SalVentAttn_TempOccPar_2,-0.04616388016619785,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.14752279333234988,0.05345643289550986,0.4,0.9473684210526315
PC_2,7Networks_RH_SalVentAttn_FrOperIns_1,-0.04616388016619788,0.514150751435065,0.6247392634255305,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.4,0.0
PC_2,7Networks_RH_SalVentAttn_Med_1,-0.04616388016619788,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.4,0.8125
PC_2,7Networks_RH_SalVentAttn_Med_2,-0.04616388016619785,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.14752279333234986,0.05345643289550986,0.4,0.8125
PC_2,7Networks_RH_Limbic_OFC_1,0.04616388016619785,0.514150751435065,-0.6247392634255307,1.364899617154602e-18,-0.14752279333234988,0.05345643289550986,0.35,0.875
PC_2,7Networks_RH_Limbic_TempPole_1,0.04616388016619788,0.514150751435065,-0.6247392634255305,1.364899617154602e-18,-0.1475227933323499,0.05345643289550986,0.35,0.8823529411764706
PC_2,7Networks_RH_Cont_Par_1,-0.04616388016619785,0.514150751435065,0.6247392634255305,1.364899617154602e-18,0.14752279333234988,0.05345643289550986,0.5,0.43749999999999994
PC_2,7Networks_RH_Cont_Par_2,-0.04616388016619785,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.5,0.43749999999999994
PC_2,7Networks_RH_Cont_PFCl_1,-0.04616388016619788,0.514150751435065,0.6247392634255305,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.5,0.3125
PC_2,7Networks_RH_Cont_PFCl_2,-0.04616388016619785,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.5,0.3125
PC_2,7Networks_RH_Cont_PFCl_3,-0.04616388016619785,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.5,0.3125
PC_2,7Networks_RH_Cont_PFCl_4,-0.04616388016619788,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.14752279333234988,0.05345643289550986,0.5,0.3125
PC_2,7Networks_RH_Cont_Cing_1,-0.04616388016619785,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.14752279333234988,0.05345643289550986,0.5,0.39999999999999997
PC_2,7Networks_RH_Cont_PFCmp_1,0.04616388016619785,0.514150751435065,-0.6247392634255307,1.364899617154602e-18,-0.1475227933323499,0.05345643289550986,0.5,0.4666666666666666
PC_2,7Networks_RH_Cont_pCun_1,-0.04616388016619788,0.514150751435065,0.6247392634255304,1.364899617154638e-18,0.1475227933323499,0.05345643289550986,0.5,0.4285714285714286
PC_2,7Networks_RH_Default_Par_1,-0.04616388016619788,0.514150751435065,0.6247392634255305,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.45,0.8125
PC_2,7Networks_RH_Default_Temp_1,-0.04616388016619788,0.514150751435065,0.6247392634255304,1.364899617154638e-18,0.1475227933323499,0.05345643289550986,0.4,0.7499999999999999
PC_2,7Networks_RH_Default_Temp_2,0.04616388016619788,0.514150751435065,-0.6247392634255307,1.364899617154602e-18,-0.1475227933323499,0.05345643289550986,0.4,0.7499999999999999
PC_2,7Networks_RH_Default_Temp_3,-0.04616388016619791,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.1475227933323499,0.05345643289550986,0.4,0.7499999999999999
PC_2,7Networks_RH_Default_PFCv_1,0.04616388016619788,0.514150751435065,-0.6247392634255305,1.364899617154602e-18,-0.1475227933323499,0.05345643289550986,0.0,0.0
PC_2,7Networks_RH_Default_PFCv_2,-0.04616388016619785,0.514150751435065,0.6247392634255305,1.364899617154602e-18,0.14752279333234986,0.05345643289550986,0.0,0.0
PC_2,7Networks_RH_Default_PFCdPFCm_1,0.04616388016619788,0.514150751435065,-0.6247392634255307,1.364899617154602e-18,-0.1475227933323499,0.05345643289550986,0.0,0.0
PC_2,7Networks_RH_Default_PFCdPFCm_2,0.04616388016619785,0.514150751435065,-0.6247392634255307,1.364899617154602e-18,-0.1475227933323499,0.05345643289550986,0.0,0.0
PC_2,7Networks_RH_Default_PFCdPFCm_3,-0.04616388016619788,0.514150751435065,0.6247392634255307,1.364899617154602e-18,0.14752279333234986,0.05345643289550986,0.0,0.0
PC_2,7Networks_RH_Default_pCunPCC_1,0.04616388016619785,0.514150751435065,-0.6247392634255307,1.364899617154602e-18,-0.1475227933323499,0.05345643289550986,0.38888888888888884,0.5333333333333333
PC_2,7Networks_RH_Default_pCunPCC_2,-0.04616388016619788,0.514150751435065,0.6247392634255304,1.364899617154638e-18,0.1475227933323499,0.05345643289550986,0.38888888888888884,0.5333333333333333
PC_3,7Networks_LH_Vis_1,-0.5115722730249627,7.228181201403864e-15,0.16241239960431086,0.04081698292743372,0.4525772084807134,4.574613538342608e-10,0.95,0.625
PC_3,7Networks_LH_Vis_2,0.5115722730249627,7.228181201403864e-15,-0.16241239960431095,0.0408169829274334,-0.45257720848071337,4.574613538342608e-10,0.95,0.625
PC_3,7Networks_LH_Vis_3,-0.5115722730249627,7.228181201403864e-15,0.1624123996043109,0.0408169829274334,0.45257720848071337,4.574613538342608e-10,0.95,0.625
PC_3,7Networks_LH_Vis_4,0.5115722730249627,7.228181201403864e-15,-0.1624123996043109,0.0408169829274334,-0.45257720848071337,4.574613538342608e-10,0.95,0.625
PC_3,7Networks_LH_Vis_5,0.5115722730249628,7.228181201403864e-15,-0.1624123996043109,0.0408169829274334,-0.45257720848071337,4.574613538342608e-10,0.95,0.625
